Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
32,13,0,-7,5,1,0
32,14,-1,-8,1,1,0
32,15,0,-8,0,1,0
32,16,0,-8,4,1,0
32,17,0,-8,0,1,0
32,18,-10,-18,5,1,1
33,1,0,0,1,1,0
33,2,-1,-1,3,1,0
33,3,-1,-2,4,1,0
33,4,-1,-3,5,1,0
33,5,0,-3,1,1,0
33,6,-1,-4,3,1,0
33,7,0,-4,2,1,0
33,8,0,-4,1,1,0
33,9,0,-4,5,1,0
33,10,0,-4,5,1,0
33,11,0,-4,2,1,0
33,12,-13,-17,2,1,1
34,1,-3,-3,3,1,0
34,2,0,-3,0,1,0
34,3,-3,-6,0,1,0
34,4,0,-6,3,1,0
34,5,0,-6,4,1,0
34,6,0,-6,4,1,0
34,7,-3,-9,0,1,0
34,8,-3,-12,4,1,0
34,9,0,-12,3,1,0
34,10,-10,-22,3,1,1
35,1,0,0,0,1,0
35,2,0,0,2,1,0
35,3,0,0,1,1,0
35,4,0,0,1,1,0
35,5,-3,-3,2,1,0
35,6,-10,-13,2,1,1
36,1,0,0,2,1,0
36,2,0,0,4,1,0
36,3,-10,-10,2,1,1
37,1,0,0,4,1,0
37,2,0,0,5,1,0
37,3,0,0,2,1,0
37,4,0,0,5,1,0
37,5,0,0,0,1,0
37,6,0,0,2,1,0
37,7,-3,-3,1,1,0
37,8,0,-3,0,1,0
37,9,0,-3,3,1,0
37,10,0,-3,3,1,0
37,11,0,-3,2,1,0
37,12,0,-3,0,1,0
37,13,-10,-13,5,1,1
38,1,-10,-10,2,1,1
39,1,-1,-1,0,1,0
39,2,-1,-2,4,1,0
39,3,-10,-12,0,1,1
40,1,0,0,4,1,0
40,2,0,0,5,1,0
40,3,0,0,5,1,0
40,4,0,0,4,1,0
40,5,0,0,3,1,0
40,6,0,0,2,1,0
40,7,0,0,5,1,0
40,8,0,0,3,1,0
40,9,0,0,2,1,0
40,10,0,0,5,1,0
40,11,0,0,5,1,0
40,12,-10,-10,5,1,1
41,1,-3,-3,1,1,0
41,2,-3,-6,5,1,0
41,3,-3,-9,5,1,0
41,4,0,-9,1,1,0
41,5,-3,-12,2,1,0
41,6,-3,-15,4,1,0
41,7,-1,-16,2,1,0
41,8,-3,-19,3,1,0
41,9,-13,-32,5,1,1
42,1,0,0,1,1,0
42,2,-10,-10,1,1,1
43,1,0,0,1,1,0
43,2,0,0,0,1,0
43,3,-3,-3,0,1,0
43,4,0,-3,2,1,0
43,5,0,-3,5,1,0
43,6,0,-3,4,1,0
43,7,0,-3,1,1,0
43,8,0,-3,2,1,0
43,9,0,-3,1,1,0
43,10,0,-3,1,1,0
43,11,0,-3,2,1,0
43,12,0,-3,0,1,0
43,13,0,-3,1,1,0
43,14,0,-3,5,1,0
43,15,0,-3,5,1,0
43,16,0,-3,3,1,0
43,17,-10,-13,5,1,1
44,1,-10,-10,2,1,1
45,1,-1,-1,5,1,0
45,2,0,-1,3,1,0
45,3,0,-1,5,1,0
45,4,0,-1,0,1,0
45,5,-1,-2,3,1,0
45,6,-1,-3,5,1,0
45,7,-10,-13,3,1,1
46,1,0,0,5,1,0
46,2,-3,-3,3,1,0
46,3,0,-3,1,1,0
46,4,-13,-16,0,1,1
47,1,0,0,5,1,0
47,2,0,0,1,1,0
47,3,0,0,5,1,0
47,4,0,0,1,1,0
47,5,0,0,5,1,0
47,6,0,0,1,1,0
47,7,-10,-10,3,1,1
48,1,0,0,4,1,0
48,2,0,0,2,1,0
48,3,0,0,1,1,0
48,4,0,0,2,1,0
48,5,0,0,3,1,0
48,6,0,0,2,1,0
48,7,0,0,1,1,0
48,8,0,0,5,1,0
48,9,0,0,2,1,0
48,10,-3,-3,0,1,0
48,11,-10,-13,2,1,1
